#t  pH Em volume surface deltaOsm H+ HO- Na+ Cl- K+ HCO3- CO3-- HY Y- OSM
1269 7.2012475090928 -60.0070128908682 1308.99693899575 652.926841418496 0.000145583875244937 6.29147522729827e-08 1.58945233649029e-07 0.00999804998563012 0.0200292739625628 0.140081887748725 0.012657819390794 1.1266640339119e-05 0.00544031840168055 0.0545596815983196 0.0573670642872073
1270 7.20124497332013 -60.0069992860632 1308.99693899575 652.926841418496 0.000145330554534362 6.29151196227469e-08 1.58944305597164e-07 0.00999805408706992 0.0200292358492902 0.140081742478645 0.0126577454841242 1.12665087718387e-05 0.0054403472866518 0.0545596527133484 0.0573670642872073
1271 7.20124244268614 -60.0069857080629 1308.99693899575 652.926841418496 0.00014507766399291 6.29154862302229e-08 1.58943379431379e-07 0.00999805817999721 0.0200291977712997 0.140081597461495 0.012657671727655 1.12663774727084e-05 0.0054403761132259 0.0545596238867743 0.0573670642872073
1272 7.2012399171805 -60.0069721568142 1308.99693899575 652.926841418496 0.000144825202915866 6.29158520968969e-08 1.58942455147853e-07 0.00999806226442925 0.0200291597286025 0.140081452696846 0.0126575981210821 1.1266246441182e-05 0.00544040488151991 0.0545595951184803 0.0573670642872073
1273 7.20123739679286 -60.0069586322659 1308.99693899575 652.926841418496 0.000144573170599571 6.29162172242523e-08 1.58941532742774e-07 0.00999806634038324 0.0200291217212095 0.140081308184271 0.0126575246641018 1.12661156767142e-05 0.00544043359165066 0.0545595664083495 0.0573670642872073
1274 7.20123488151293 -60.006945134365 1308.99693899575 652.926841418496 0.000144321566340977 6.29165816137698e-08 1.58940612212336e-07 0.00999807040787636 0.0200290837491316 0.140081163923342 0.0126574513564111 1.12659851787608e-05 0.00544046224373475 0.0545595377562654 0.0573670642872073
1275 7.20123237133042 -60.0069316630582 1308.99693899575 652.926841418496 0.000144070389438977 6.29169452669268e-08 1.58939693552742e-07 0.00999807446692574 0.0200290458123794 0.140081019913633 0.0126573781977076 1.12658549467789e-05 0.00544049083788854 0.0545595091621117 0.0573670642872073
1276 7.20122986623505 -60.0069182182951 1308.99693899575 652.926841418496 0.000143819639192633 6.29173081851983e-08 1.58938776760201e-07 0.00999807851754849 0.0200290079109635 0.140080876154719 0.0126573051876894 1.12657249802266e-05 0.00544051937422818 0.054559480625772 0.0573670642872073
1277 7.20122736621659 -60.0069048000216 1308.99693899575 652.926841418496 0.000143569314902836 6.29176703700559e-08 1.58937861830931e-07 0.00999808255976169 0.020028970044894 0.140080732646174 0.0126572323260553 1.12655952785632e-05 0.00544054785286958 0.0545594521471307 0.0573670642872073
1278 7.20122487126479 -60.0068914081879 1308.99693899575 652.926841418496 0.000143319415871257 6.29180318229686e-08 1.58936948761157e-07 0.00999808659358239 0.020028932214181 0.140080589387574 0.0126571596125047 1.12654658412489e-05 0.00544057627392841 0.0545594237260718 0.0573670642872073
1279 7.20122238136947 -60.0068780427403 1308.99693899575 652.926841418496 0.000143069941400398 6.29183925454023e-08 1.58936037547112e-07 0.0099980906190276 0.0200288944188346 0.140080446378495 0.0126570870467376 1.12653366677452e-05 0.00544060463752013 0.0545593953624801 0.0573670642872073
1280 7.20121989652042 -60.0068647036276 1308.99693899575 652.926841418496 0.000142820890794426 6.29187525388202e-08 1.58935128185037e-07 0.0099980946361143 0.0200288566588644 0.140080303618515 0.0126570146284546 1.12652077575146e-05 0.00544063294375996 0.0545593670562403 0.0573670642872073
1281 7.20121741670749 -60.0068513907984 1308.99693899575 652.926841418496 0.000142572263358121 6.29191118046827e-08 1.58934220671179e-07 0.00999809864485944 0.02002881893428 0.140080161107212 0.0126569423573569 1.12650791100207e-05 0.00544066119276292 0.0545593388072373 0.0573670642872073
1282 7.20121494192053 -60.0068381042003 1308.99693899575 652.926841418496 0.000142324058397258 6.2919470344447e-08 1.58933315001793e-07 0.00999810264527992 0.0200287812450908 0.140080018844163 0.0126568702331463 1.12649507247282e-05 0.00544068938464375 0.0545593106153565 0.0573670642872073
1283 7.20121247214941 -60.0068248437827 1308.99693899575 652.926841418496 0.000142076275219061 6.29198281595678e-08 1.58932411173144e-07 0.0099981066373926 0.0200287435913059 0.140079876828947 0.0126567982555252 1.12648226011029e-05 0.00544071751951702 0.0545592824804832 0.0573670642872073
1284 7.20121000738403 -60.0068116094939 1308.99693899575 652.926841418496 0.000141828913131747 6.29201852514966e-08 1.58931509181501e-07 0.00999811062121437 0.0200287059729345 0.140079735061146 0.0126567264241966 1.12646947386117e-05 0.00544074559749705 0.0545592544025032 0.0573670642872073
1285 7.2012075476143 -60.0067984012825 1308.99693899575 652.926841418496 0.000141581971444427 6.29205416216824e-08 1.58930609023143e-07 0.00999811459676203 0.0200286683899853 0.140079593540338 0.0126566547388641 1.12645671367226e-05 0.00544077361869792 0.0545592263813024 0.0573670642872073
1286 7.20120509283016 -60.0067852190969 1308.99693899575 652.926841418496 0.000141335449467317 6.2920897271571e-08 1.58929710694355e-07 0.00999811856405236 0.0200286308424671 0.140079452266106 0.0126565831992319 1.12644397949046e-05 0.00544080158323351 0.0545591984167668 0.0573670642872073
1287 7.20120264302157 -60.0067720628865 1308.99693899575 652.926841418496 0.000141089346511802 6.29212522026056e-08 1.5892881419143e-07 0.0099981225231021 0.0200285933303883 0.14007931123803 0.0126565118050048 1.12643127126278e-05 0.00544082949121745 0.0545591705087828 0.0573670642872073
1288 7.20120019817849 -60.0067589326006 1308.99693899575 652.926841418496 0.000140843661890433 6.29216064162264e-08 1.58927919510669e-07 0.00999812647392799 0.0200285558537572 0.140079170455694 0.0126564405558882 1.12641858893634e-05 0.00544085734276319 0.0545591426572371 0.0573670642872073
1289 7.20119775829092 -60.0067458281875 1308.99693899575 652.926841418496 0.000140598394916369 6.2921959913871e-08 1.58927026648379e-07 0.00999813041654671 0.0200285184125821 0.140079029918681 0.012656369451588 1.12640593245838e-05 0.00544088513798391 0.0545591148620164 0.0573670642872073
1290 7.20119532334888 -60.0067327495966 1308.99693899575 652.926841418496 0.000140353544904437 6.29223126969738e-08 1.58926135600876e-07 0.00999813435097491 0.0200284810068709 0.140078889626574 0.0126562984918109 1.12639330177623e-05 0.00544091287699258 0.0545590871230077 0.0573670642872073
1291 7.20119289334241 -60.006719696778 1308.99693899575 652.926841418496 0.000140109111170184 6.29226647669667e-08 1.58925246364484e-07 0.00999813827722921 0.0200284436366314 0.140078749578959 0.0126562276762639 1.12638069683733e-05 0.00544094055990196 0.0545590594400983 0.0573670642872073
1292 7.20119046826154 -60.0067066696801 1308.99693899575 652.926841418496 0.000139865093030378 6.29230161252788e-08 1.58924358935531e-07 0.00999814219532621 0.0200284063018712 0.14007860977542 0.0126561570046549 1.12636811758924e-05 0.00544096818682459 0.0545590318131757 0.0573670642872073
1293 7.20118804809637 -60.0066936682528 1308.99693899575 652.926841418496 0.000139621489802566 6.29233667733361e-08 1.58923473310356e-07 0.00999814610528246 0.0200283690025977 0.140078470215543 0.0126560864766922 1.1263555639796e-05 0.00544099575787275 0.0545590042421275 0.0573670642872073
1294 7.20118563283699 -60.0066806924455 1308.99693899575 652.926841418496 0.000139378300805515 6.29237167125619e-08 1.58922589485303e-07 0.0099981500071145 0.0200283317388184 0.140078330898915 0.0126560160920847 1.12634303595619e-05 0.00544102327315855 0.0545589767268417 0.0573670642872073
1295 7.2011832224735 -60.0066677422079 1308.99693899575 652.926841418496 0.000139135525359102 6.29240659443768e-08 1.58921707456726e-07 0.00999815390083882 0.0200282945105403 0.140078191825122 0.0126559458505419 1.12633053346687e-05 0.00544105073279384 0.0545589492672065 0.0573670642872073
1296 7.20118081699604 -60.0066548174906 1308.99693899575 652.926841418496 0.000138893162784259 6.29244144701987e-08 1.58920827220984e-07 0.00999815778647187 0.0200282573177704 0.140078052993754 0.012655875751774 1.12631805645963e-05 0.00544107813689027 0.05455892186311 0.0573670642872073
1297 7.20117841639477 -60.0066419182421 1308.99693899575 652.926841418496 0.00013865121240314 6.29247622914424e-08 1.58919948774443e-07 0.00999816166403009 0.0200282201605154 0.140077914404399 0.0126558057954915 1.12630560488253e-05 0.00544110548555926 0.054558894514441 0.0573670642872073
1298 7.20117602065986 -60.0066290444135 1308.99693899575 652.926841418496 0.000138409673538342 6.29251094095201e-08 1.58919072113478e-07 0.00999816553352988 0.020028183038782 0.140077776056645 0.0126557359814058 1.12629317868377e-05 0.00544113277891202 0.0545588672210883 0.0573670642872073
1299 7.2011736297815 -60.0066161959547 1308.99693899575 652.926841418496 0.000138168545514294 6.29254558258412e-08 1.58918197234471e-07 0.0099981693949876 0.0200281459525766 0.140077637950083 0.0126556663092288 1.12628077781165e-05 0.00544116001705952 0.0545588399829408 0.0573670642872073
1300 7.2011712437499 -60.006603372815 1308.99693899575 652.926841418496 0.000137927827655981 6.29258015418123e-08 1.5891732413381e-07 0.00999817324841961 0.0200281089019055 0.140077500084303 0.0126555967786728 1.12626840221456e-05 0.00544118720011254 0.0545588127998878 0.0573670642872073
1301 7.20116886255529 -60.0065905749458 1308.99693899575 652.926841418496 0.000137687519289387 6.29261465588373e-08 1.58916452807893e-07 0.00999817709384219 0.0200280718867748 0.140077362458896 0.0126555273894508 1.126256051841e-05 0.00544121432818163 0.0545587856718187 0.0573670642872073
1302 7.20116648618792 -60.0065778022967 1308.99693899575 652.926841418496 0.000137447619741715 6.29264908783173e-08 1.58915583253121e-07 0.00999818093127162 0.0200280349071905 0.140077225073455 0.0126554581412765 1.12624372663959e-05 0.0054412414013771 0.0545587585986232 0.0573670642872073
1303 7.20116411463807 -60.0065650548187 1308.99693899575 652.926841418496 0.000137208128341448 6.29268345016505e-08 1.58914715465907e-07 0.00999818476072413 0.0200279979631584 0.140077087927572 0.012655389033864 1.12623142655904e-05 0.00544126841980907 0.0545587315801912 0.0573670642872073
1304 7.20116174789603 -60.0065523324614 1308.99693899575 652.926841418496 0.000136969044417901 6.29271774302327e-08 1.58913849442667e-07 0.00999818858221595 0.020027961054684 0.14007695102084 0.012655320066928 1.12621915154815e-05 0.00544129538358744 0.0545587046164129 0.0573670642872073
1305 7.20115938595209 -60.0065396351774 1308.99693899575 652.926841418496 0.000136730367300997 6.29275196654564e-08 1.58912985179828e-07 0.00999819239576327 0.0200279241817729 0.140076814352853 0.0126552512401839 1.12620690155587e-05 0.00544132229282188 0.0545586777071784 0.0573670642872073
1306 7.2011570287966 -60.0065269629155 1308.99693899575 652.926841418496 0.000136492096322383 6.29278612087119e-08 1.58912122673821e-07 0.0099981962013822 0.0200278873444303 0.140076677923206 0.0126551825533475 1.1261946765312e-05 0.00544134914762185 0.0545586508523784 0.0573670642872073
1307 7.20115467641989 -60.0065143156275 1308.99693899575 652.926841418496 0.000136254230814536 6.29282020613866e-08 1.58911261921086e-07 0.00999819999908888 0.0200278505426614 0.140076541731493 0.0126551140061352 1.12618247642329e-05 0.0054413759480966 0.0545586240519037 0.0573670642872073
1308 7.20115232881234 -60.0065016932642 1308.99693899575 652.926841418496 0.000136016770110658 6.29285422248649e-08 1.58910402918069e-07 0.00999820378889939 0.0200278137764712 0.140076405777311 0.0126550455982642 1.12617030118135e-05 0.00544140269435515 0.0545585973056452 0.0573670642872073
1309 7.20114998596434 -60.0064890957769 1308.99693899575 652.926841418496 0.000135779713545559 6.29288817005287e-08 1.58909545661225e-07 0.00999820757082978 0.0200277770458644 0.140076270060257 0.0126549773294521 1.12615815075474e-05 0.00544142938650631 0.054558570613494 0.0573670642872073
1310 7.20114764786627 -60.0064765231159 1308.99693899575 652.926841418496 0.000135543060454435 6.29292204897573e-08 1.58908690147015e-07 0.00999821134489609 0.0200277403508457 0.140076134579927 0.0126549091994169 1.12614602509289e-05 0.00544145602465869 0.0545585439753416 0.0573670642872073
1311 7.20114531450858 -60.0064639752333 1308.99693899575 652.926841418496 0.000135306810174096 6.2929558593927e-08 1.58907836371906e-07 0.00999821511111429 0.0200277036914196 0.140075999335919 0.0126548412078774 1.12613392414534e-05 0.00544148260892066 0.0545585173910797 0.0573670642872073
1312 7.2011429858817 -60.0064514520797 1308.99693899575 652.926841418496 0.000135070962041794 6.29298960144115e-08 1.58906984332374e-07 0.00999821886950036 0.0200276670675904 0.140075864327832 0.0126547733545529 1.12612184786174e-05 0.00544150913940039 0.0545584908605999 0.0573670642872073
1313 7.20114066197609 -60.0064389536075 1308.99693899575 652.926841418496 0.000134835515396448 6.2930232752582e-08 1.58906134024901e-07 0.00999822262007022 0.0200276304793624 0.140075729555264 0.0126547056391634 1.12610979619183e-05 0.00544153561620586 0.0545584643837944 0.0573670642872073
1314 7.20113834278225 -60.0064264797667 1308.99693899575 652.926841418496 0.000134600469577584 6.29305688098065e-08 1.58905285445977e-07 0.00999822636283978 0.0200275939267394 0.140075595017817 0.0126546380614291 1.12609776908547e-05 0.00544156203944478 0.0545584379605555 0.0573670642872073
1315 7.20113602829066 -60.0064140305107 1308.99693899575 652.926841418496 0.000134365823926119 6.29309041874509e-08 1.58904438592098e-07 0.00999823009782488 0.0200275574097255 0.140075460715089 0.0126545706210712 1.12608576649261e-05 0.00544158840922469 0.0545584115907756 0.0573670642872073
1316 7.20113371849185 -60.0064016057906 1308.99693899575 652.926841418496 0.000134131577783414 6.29312388868779e-08 1.58903593459768e-07 0.00999823382504139 0.0200275209283242 0.140075326646683 0.0126545033178111 1.1260737883633e-05 0.00544161472565291 0.0545583852743474 0.0573670642872073
1317 7.20113141337635 -60.0063892055578 1308.99693899575 652.926841418496 0.000133897730492383 6.29315729094479e-08 1.58902750045497e-07 0.00999823754450511 0.0200274844825392 0.1400751928122 0.0126544361513711 1.12606183464769e-05 0.00544164098883656 0.0545583590111637 0.0573670642872073
1318 7.20112911293473 -60.0063768297637 1308.99693899575 652.926841418496 0.000133664281396606 6.29319062565184e-08 1.58901908345804e-07 0.00999824125623179 0.0200274480723738 0.140075059211242 0.0126543691214737 1.12604990529605e-05 0.00544166719888251 0.0545583328011177 0.0573670642872073
1319 7.20112681715755 -60.0063644783616 1308.99693899575 652.926841418496 0.000133431229840941 6.29322389294442e-08 1.58901068357212e-07 0.0099982449602372 0.0200274116978312 0.140074925843413 0.0126543022278422 1.12603800025873e-05 0.00544169335589745 0.0545583066441028 0.0573670642872073
1320 7.20112452603542 -60.0063521513031 1308.99693899575 652.926841418496 0.000133198575171245 6.29325709295776e-08 1.58900230076253e-07 0.00999824865653706 0.0200273753589147 0.140074792708316 0.0126542354702004 1.1260261194862e-05 0.00544171945998785 0.0545582805400124 0.0573670642872073
1321 7.20112223955894 -60.0063398485401 1308.99693899575 652.926841418496 0.000132966316734373 6.2932902258268e-08 1.58899393499467e-07 0.00999825234514703 0.0200273390556269 0.140074659805555 0.0126541688482726 1.126014262929e-05 0.00544174551125997 0.0545582544887403 0.0573670642872073
1322 7.20111995771875 -60.0063275700248 1308.99693899575 652.926841418496 0.000132734453878014 6.29332329168623e-08 1.58898558623398e-07 0.00999825602608278 0.0200273027879708 0.140074527134736 0.0126541023617839 1.12600243053782e-05 0.00544177150981987 0.0545582284901804 0.0573670642872073
1323 7.20111768050549 -60.0063153157097 1308.99693899575 652.926841418496 0.000132502985951133 6.29335629067049e-08 1.58897725444599e-07 0.00999825969935994 0.020027266555949 0.140074394695464 0.0126540360104595 1.1259906222634e-05 0.00544179745577339 0.0545582025442269 0.0573670642872073
1324 7.20111540790985 -60.0063030855473 1308.99693899575 652.926841418496 0.000132271912303472 6.29338922291371e-08 1.5889689395963e-07 0.00999826336499409 0.0200272303595639 0.140074262487346 0.0126539697940256 1.1259788380566e-05 0.00544182334922615 0.0545581766507741 0.0573670642872073
1325 7.2011131399225 -60.0062908794906 1308.99693899575 652.926841418496 0.000132041232285662 6.29342208854981e-08 1.58896064165058e-07 0.0099982670230008 0.0200271941988178 0.140074130509987 0.0126539037122086 1.12596707786839e-05 0.00544184919028359 0.0545581508097166 0.0573670642872073
1326 7.20111087653416 -60.0062786974917 1308.99693899575 652.926841418496 0.000131810945250166 6.29345488771238e-08 1.58895236057455e-07 0.0099982706733956 0.020027158073713 0.140073998762997 0.0126538377647358 1.12595534164984e-05 0.00544187497905091 0.0545581250209493 0.0573670642872073
1327 7.20110861773554 -60.0062665395038 1308.99693899575 652.926841418496 0.000131581050549445 6.29348762053481e-08 1.58894409633402e-07 0.009998274316194 0.0200271219842514 0.140073867245982 0.0126537719513348 1.1259436293521e-05 0.00544190071563312 0.0545580992843671 0.0573670642872073
1328 7.2011063635174 -60.0062544054788 1308.99693899575 652.926841418496 0.000131351547537517 6.2935202871502e-08 1.58893584889486e-07 0.00999827795141145 0.0200270859304349 0.140073735958553 0.0126537062717338 1.12593194092643e-05 0.00544192640013502 0.0545580735998652 0.0573670642872073
1329 7.20110411387049 -60.0062422953707 1308.99693899575 652.926841418496 0.000131122435569342 6.29355288769137e-08 1.58892761822301e-07 0.0099982815790634 0.0200270499122652 0.140073604900318 0.0126536407256615 1.1259202763242e-05 0.00544195203266121 0.054558047967339 0.0573670642872073
1330 7.20110186878559 -60.0062302091319 1308.99693899575 652.926841418496 0.000130893714000879 6.29358542229092e-08 1.58891940428448e-07 0.00999828519916528 0.0200270139297439 0.140073474070887 0.0126535753128473 1.12590863549686e-05 0.00544197761331607 0.0545580223866841 0.0573670642872073
1331 7.20109962825351 -60.0062181467156 1308.99693899575 652.926841418496 0.000130665382188866 6.29361789108115e-08 1.58891120704536e-07 0.00999828881173245 0.0200269779828725 0.140073343469872 0.0126535100330211 1.12589701839597e-05 0.00544200314220379 0.0545579968577964 0.0573670642872073
1332 7.20109739226506 -60.0062061080751 1308.99693899575 652.926841418496 0.000130437439491371 6.29365029419411e-08 1.58890302647177e-07 0.00999829241678028 0.0200269420716521 0.140073213096883 0.0126534448859131 1.12588542497318e-05 0.00544202861942832 0.0545579713805719 0.0573670642872073
1333 7.20109516081107 -60.0061940931635 1308.99693899575 652.926841418496 0.000130209885267296 6.2936826317616e-08 1.58889486252995e-07 0.00999829601432409 0.0200269061960839 0.140073082951533 0.0126533798712545 1.12587385518026e-05 0.00544205404509344 0.0545579459549068 0.0573670642872073
1334 7.2010929338824 -60.0061821019342 1308.99693899575 652.926841418496 0.000129982718876487 6.29371490391515e-08 1.58888671518617e-07 0.00999829960437917 0.020026870356169 0.140072953033434 0.0126533149887766 1.12586230896906e-05 0.00544207941930272 0.0545579205806975 0.0573670642872073
1335 7.20109071146993 -60.0061701343415 1308.99693899575 652.926841418496 0.00012975593968001 6.29374711078603e-08 1.58887858440678e-07 0.00999830318696076 0.0200268345519081 0.1400728233422 0.0126532502382115 1.12585078629152e-05 0.0054421047421595 0.0545578952578408 0.0573670642872073
1336 7.20108849356454 -60.0061581903372 1308.99693899575 652.926841418496 0.000129529547039542 6.29377925250525e-08 1.58887047015821e-07 0.00999830676208412 0.0200267987833019 0.140072693877444 0.0126531856192917 1.1258392870997e-05 0.00544213001376694 0.0545578699862333 0.0573670642872073
1337 7.20108628015714 -60.0061462698767 1308.99693899575 652.926841418496 0.000129303540318315 6.29381132920357e-08 1.58886237240693e-07 0.00999831032976443 0.020026763050351 0.140072564638781 0.0126531211317505 1.12582781134574e-05 0.00544215523422799 0.0545578447657723 0.0573670642872073
1338 7.20108407123865 -60.0061343729127 1308.99693899575 652.926841418496 0.000129077918880061 6.29384334101149e-08 1.5888542911195e-07 0.00999831389001689 0.0200267273530558 0.140072435625826 0.0126530567753213 1.12581635898188e-05 0.0054421804036454 0.0545578195963549 0.0573670642872073
1339 7.20108186680003 -60.0061224993999 1308.99693899575 652.926841418496 0.000128852682089731 6.29387528805924e-08 1.58884622626254e-07 0.00999831744285662 0.0200266916914165 0.140072306838196 0.0126529925497384 1.12580492996048e-05 0.0054422055221217 0.0545577944778786 0.0573670642872073
1340 7.20107966683223 -60.0061106492908 1308.99693899575 652.926841418496 0.000128627829313277 6.29390717047681e-08 1.58883817780275e-07 0.00999832098829875 0.0200266560654333 0.140072178275505 0.0126529284547365 1.12579352423396e-05 0.00544223058975924 0.0545577694102411 0.0573670642872073
1341 7.20107747132624 -60.0060988225412 1308.99693899575 652.926841418496 0.000128403359917373 6.2939389883939e-08 1.58883014570686e-07 0.00999832452635836 0.0200266204751062 0.140072049937372 0.0126528644900509 1.12578214175486e-05 0.00544225560666015 0.0545577443933403 0.0573670642872073
1342 7.20107528027306 -60.006087019104 1308.99693899575 652.926841418496 0.000128179273270301 6.29397074194001e-08 1.58882212994172e-07 0.00999832805705051 0.0200265849204349 0.140071921823415 0.0126528006554173 1.12577078247582e-05 0.00544228057292636 0.054557719427074 0.0573670642872073
1343 7.2010730936637 -60.0060752389336 1308.99693899575 652.926841418496 0.000127955568740457 6.29400243124433e-08 1.58881413047421e-07 0.00999833158039021 0.0200265494014192 0.14007179393325 0.0126527369505722 1.12575944634956e-05 0.00544230548865961 0.0545576945113408 0.0573670642872073
1344 7.20107091148919 -60.0060634819847 1308.99693899575 652.926841418496 0.000127732245697953 6.29403405643584e-08 1.58880614727127e-07 0.00999833509639248 0.0200265139180586 0.140071666266499 0.0126526733752522 1.12574813332891e-05 0.00544233035396143 0.054557669646039 0.0573670642872073
1345 7.20106873374059 -60.0060517482106 1308.99693899575 652.926841418496 0.000127509303513684 6.29406561764323e-08 1.58879818029994e-07 0.00999833860507225 0.0200264784703525 0.140071538822779 0.0126526099291948 1.12573684336678e-05 0.00544235516893315 0.0545576448310673 0.0573670642872073
1346 7.20106656040897 -60.0060400375671 1308.99693899575 652.926841418496 0.000127286741559429 6.29409711499494e-08 1.58879022952731e-07 0.0099983421064445 0.0200264430583002 0.140071411601711 0.0126525466121379 1.1257255764162e-05 0.0054423799336759 0.0545576200663245 0.0573670642872073
1347 7.20106439148542 -60.0060283500076 1308.99693899575 652.926841418496 0.000127064559208023 6.29412854861918e-08 1.58878229492053e-07 0.00999834560052411 0.0200264076819009 0.140071284602916 0.01265248342382 1.12571433243028e-05 0.00544240464829061 0.0545575953517099 0.0573670642872073
1348 7.20106222696104 -60.0060166854879 1308.99693899575 652.926841418496 0.000126842755833079 6.29415991864388e-08 1.58877437644682e-07 0.00999834908732597 0.0200263723411535 0.140071157826015 0.0126524203639799 1.12570311136221e-05 0.005442429312878 0.0545575706871224 0.0573670642872073
1349 7.20106006682696 -60.0060050439621 1308.99693899575 652.926841418496 0.000126621330809595 6.29419122519673e-08 1.58876647407347e-07 0.00999835256686494 0.020026337036057 0.140071031270631 0.0126523574323573 1.12569191316532e-05 0.00544245392753861 0.0545575460724619 0.0573670642872073
1350 7.20105791107432 -60.0059934253851 1308.99693899575 652.926841418496 0.000126400283513295 6.29422246840518e-08 1.58875858776784e-07 0.00999835603915581 0.0200263017666099 0.140070904936386 0.0126522946286921 1.125680737793e-05 0.00544247849237278 0.0545575215076277 0.0573670642872073
1351 7.20105575969428 -60.0059818297114 1308.99693899575 652.926841418496 0.00012617961332051 6.29425364839639e-08 1.58875071749734e-07 0.00999835950421341 0.020026266532811 0.140070778822903 0.0126522319527249 1.12566958519873e-05 0.00544250300748062 0.0545574969925199 0.0573670642872073
1352 7.20105361267802 -60.0059702568964 1308.99693899575 652.926841418496 0.000125959319609514 6.29428476529731e-08 1.58874286322946e-07 0.00999836296205248 0.0200262313346586 0.140070652929807 0.0126521694041967 1.12565845533611e-05 0.00544252747296208 0.0545574725270385 0.0573670642872073
1353 7.20105147001672 -60.0059587068954 1308.99693899575 652.926841418496 0.00012573940175864 6.29431581923462e-08 1.58873502493175e-07 0.00999836641268776 0.0200261961721511 0.140070527256721 0.0126521069828491 1.12564734815881e-05 0.00544255188891689 0.0545574481110837 0.0573670642872073
1354 7.20104933170161 -60.005947179663 1308.99693899575 652.926841418496 0.000125519859147549 6.29434681033475e-08 1.58872720257182e-07 0.00999836985613396 0.0200261610452866 0.14007040180327 0.0126520446884243 1.12563626362062e-05 0.00544257625544459 0.0545574237445559 0.0573670642872073
1355 7.20104719772391 -60.0059356751549 1308.99693899575 652.926841418496 0.000125300691156904 6.29437773872388e-08 1.58871939611737e-07 0.00999837329240574 0.0200261259540632 0.140070276569082 0.0126519825206648 1.12562520167541e-05 0.00544260057264452 0.054557399427356 0.0573670642872073
1356 7.20104506807487 -60.0059241933257 1308.99693899575 652.926841418496 0.000125081897168311 6.29440860452794e-08 1.58871160553613e-07 0.00999837672151777 0.0200260908984789 0.140070151553781 0.0126519204793138 1.12561416227714e-05 0.00544262484061583 0.0545573751593846 0.0573670642872073
1357 7.20104294274575 -60.0059127341319 1308.99693899575 652.926841418496 0.000124863476564374 6.29443940787262e-08 1.58870383079591e-07 0.00999838014348466 0.0200260558785313 0.140070026756995 0.012651858564115 1.12560314537986e-05 0.00544264905945747 0.054557350940543 0.0573670642872073
1358 7.20104082172784 -60.0059012975288 1308.99693899575 652.926841418496 0.000124645428728642 6.29447014888335e-08 1.58869607186461e-07 0.009998383558321 0.0200260208942181 0.140069902178351 0.0126517967748125 1.12559215093774e-05 0.00544267322926818 0.0545573267707323 0.0573670642872073
1359 7.20103870501243 -60.0058898834714 1308.99693899575 652.926841418496 0.000124427753045442 6.29450082768532e-08 1.58868832871014e-07 0.00999838696604135 0.0200259859455369 0.140069777817478 0.0126517351111511 1.12558117890501e-05 0.00544269735014653 0.0545573026498539 0.0573670642872073
1360 7.20103659259085 -60.0058784919156 1308.99693899575 652.926841418496 0.000124210448900486 6.29453144440347e-08 1.58868060130053e-07 0.00999839036666026 0.020025951032485 0.140069653674005 0.012651673572876 1.12557022923602e-05 0.00544272142219088 0.0545572785778096 0.0573670642872073
1361 7.20103448445442 -60.0058671228175 1308.99693899575 652.926841418496 0.000123993515679821 6.29456199916248e-08 1.58867288960384e-07 0.00999839376019222 0.0200259161550597 0.14006952974756 0.0126516121597328 1.12555930188519e-05 0.0054427454454994 0.0545572545545011 0.0573670642872073
1362 7.2010323805945 -60.0058557761323 1308.99693899575 652.926841418496 0.000123776952771104 6.29459249208681e-08 1.58866519358821e-07 0.00999839714665169 0.020025881313258 0.140069406037773 0.0126515508714679 1.12554839680705e-05 0.00544276942017005 0.0545572305798304 0.0573670642872073
1363 7.20103028100246 -60.0058444518171 1308.99693899575 652.926841418496 0.000123560759562602 6.29462292330065e-08 1.58865751322184e-07 0.00999840052605315 0.0200258465070771 0.140069282544277 0.012651489707828 1.12553751395622e-05 0.00544279334630061 0.0545572066536999 0.0573670642872073
1364 7.20102818566968 -60.0058331498268 1308.99693899575 652.926841418496 0.000123344935443415 6.29465329292796e-08 1.58864984847299e-07 0.00999840389841099 0.0200258117365136 0.1400691592667 0.0126514286685603 1.12552665328741e-05 0.00544281722398868 0.0545571827760118 0.0573670642872073
1365 7.20102609458757 -60.0058218701177 1308.99693899575 652.926841418496 0.00012312947980414 6.29468360109245e-08 1.58864219930998e-07 0.00999840726373963 0.0200257770015645 0.140069036204676 0.0126513677534126 1.1255158147554e-05 0.00544284105333164 0.0545571589466688 0.0573670642872073
1366 7.20102400774755 -60.0058106126464 1308.99693899575 652.926841418496 0.000122914392035767 6.29471384791757e-08 1.58863456570122e-07 0.00999841062205341 0.0200257423022262 0.140068913357837 0.0126513069621332 1.12550499831512e-05 0.00544286483442668 0.0545571351655738 0.0573670642872073
1367 7.20102192514105 -60.0057993773694 1308.99693899575 652.926841418496 0.000122699671530613 6.29474403352656e-08 1.58862694761515e-07 0.00999841397336668 0.0200257076384952 0.140068790725816 0.012651246294471 1.12549420392152e-05 0.00544288856737081 0.0545571114326296 0.0573670642872073
1368 7.20101984675952 -60.0057881642427 1308.99693899575 652.926841418496 0.000122485317681664 6.29477415804238e-08 1.5886193450203e-07 0.00999841731769375 0.0200256730103679 0.140068668308246 0.0126511857501751 1.1254834315297e-05 0.00544291225226086 0.0545570877477396 0.0573670642872073
