#t  pH Em volume surface deltaOsm H+ HO- Na+ Cl- K+ HCO3- CO3-- HY Y- OSM
111 7.14116435361111 -60.0500334239253 1308.99693899575 652.926841418496 0.000335260899610612 7.22496331666173e-08 1.38409007239368e-07 0.0101140644689245 0.0200019972717584 0.1400548538965 0.0127910407145803 9.91421338243499e-06 0 0 0.117367064287207
112 7.14067578069584 -60.051066847262 1308.99693899575 652.926841418496 0.000343016275616226 7.2330958346398e-08 1.38253387327032e-07 0.0101162358071798 0.0200020661738426 0.140056573310718 0.0127948792057287 9.90603818754035e-06 0 0 0.117367064287207
113 7.1401993017911 -60.0521051631849 1308.99693899575 652.926841418496 0.000350840329243707 7.24103585922242e-08 1.38101788120047e-07 0.010118409795608 0.0200021366499507 0.140058324236846 0.0127987496668241 9.89816920225995e-06 0 0 0.117367064287207
114 7.13973510723567 -60.0531480523379 1308.99693899575 652.926841418496 0.000358731357372022 7.24877955971443e-08 1.37954257232151e-07 0.0101205855864088 0.0200022087136046 0.140060106667789 0.0128026512235114 9.8906093447941e-06 0 0 0.117367064287207
115 7.13928338178077 -60.0541951921876 1308.99693899575 652.926841418496 0.000366687621441208 7.25632320098227e-08 1.37810840601013e-07 0.0101227623272166 0.0200022823779661 0.140061920583384 0.0128065829844068 9.88336141132331e-06 0 0 0.117367064287207
116 7.13884430458481 -60.055246257196 1308.99693899575 652.926841418496 0.000374707348326342 7.26366314497511e-08 1.37671582511613e-07 0.0101249391615782 0.0200023576558291 0.140063765950355 0.0128105440415377 9.87642807778595e-06 0 0 0.117367064287207
117 7.13841804921009 -60.0563009189962 1308.99693899575 652.926841418496 0.000382788731230599 7.27079585218982e-08 1.37536525619657e-07 0.010127115229432 0.0200024345596127 0.14006564272228 0.0128145334707918 9.86981190165323e-06 0 0 0.117367064287207
118 7.13800478362155 -60.0573588465741 1308.99693899575 652.926841418496 0.000390929930595585 7.27771788307918e-08 1.37405710975005e-07 0.0101292896675884 0.020002513101354 0.140067550839566 0.012818550332375 9.86351532369769e-06 0 0 0.117367064287207
119 7.13760467018723 -60.0584197064437 1308.99693899575 652.926841418496 0.000399129075030424 7.28442589940277e-08 1.37279178045038e-07 0.0101314616102127 0.0200025932927011 0.140069490229427 0.0128225936712783 9.85754066975213e-06 0 0 0.117367064287207
120 7.13721786568063 -60.0594831628282 1308.99693899575 652.926841418496 0.000407384262257116 7.29091666552066e-08 1.3715696473793e-07 0.0101336301893076 0.0200026751449071 0.14007146080588 0.0128266625177523 9.85189015245495e-06 0 0 0.117367064287207
121 7.13684452128459 -60.0605488778422 1308.99693899575 652.926841418496 0.000415693560073094 7.29718704962921e-08 1.3703910742576e-07 0.0101357945351975 0.0200027586688231 0.140073462469729 0.0128307558877903 9.84656587297935e-06 0 0 0.117367064287207
122 7.13648478259678 -60.0616165116711 1308.99693899575 652.926841418496 0.000424055007328339 7.303234024939e-08 1.36925640967442e-07 0.0101379537770128 0.0200028438748923 0.140075495108582 0.0128348727836193 9.84156982274278e-06 0 0 0.117367064287207
123 7.13613878963667 -60.0626857227538 1308.99693899575 652.926841418496 0.000432466614918081 7.30905467079458e-08 1.36816598731404e-07 0.0101401070431748 0.0200029307731438 0.140077558596851 0.0128390121941972 9.83690388509411e-06 0 0 0.117367064287207
124 7.13580667685384 -60.0637561679647 1308.99693899575 652.926841418496 0.000440926366790884 7.31464617373613e-08 1.36712012617997e-07 0.0101422534618795 0.0200030193731874 0.140079652795775 0.0128431730957188 9.83256983697537e-06 0 0 0.117367064287207
125 7.13548857313757 -60.0648275027986 1308.99693899575 652.926841418496 0.000449432220968993 7.32000582850264e-08 1.36611913081572e-07 0.0101443921615822 0.0200031096842074 0.140081777553446 0.0128473544521267 9.8285693505556e-06 0 0 0.117367064287207
126 7.13518460182771 -60.0658993815492 1308.99693899575 652.926841418496 0.000457982110582567 7.3251310389768e-08 1.36516329152206e-07 0.0101465222714805 0.0200032017149575 0.140083932704841 0.01285155521563 9.82490399483433e-06 0 0 0.117367064287207
127 7.13489488072652 -60.0669714574985 1308.99693899575 652.926841418496 0.000466573944916615 7.33001931907165e-08 1.36425288457037e-07 0.0101486429219966 0.020003295473756 0.14008611807186 0.0128557743272286 9.82157523721205e-06 0 0 0.117367064287207
128 7.13461952211169 -60.0680433830939 1308.99693899575 652.926841418496 0.000475205610468155 7.33466829355882e-08 1.36338817241154e-07 0.0101507532452579 0.0200033909684807 0.140088333463377 0.0128600107172425 9.81858444502544e-06 0 0 0.117367064287207
129 7.13435863275024 -60.0691148101353 1308.99693899575 652.926841418496 0.000483874972016907 7.33907569883876e-08 1.36256940388042e-07 0.0101528523755767 0.0200034882065642 0.140090578675291 0.0128642633058478 9.81593288704548e-06 0 0 0.117367064287207
130 7.13411231391327 -60.0701853899555 1308.99693899575 652.926841418496 0.000492579873703325 7.34323938365278e-08 1.36179681439524e-07 0.0101549394499276 0.0200035871949897 0.140092853490589 0.0128685310036166 9.81362173493602e-06 0 0 0.117367064287207
131 7.13388066139157 -60.0712547736035 1308.99693899575 652.926841418496 0.000501318140119555 7.34715730973741e-08 1.36107062615179e-07 0.0101570136084219 0.0200036879402869 0.140095157679414 0.0128728127120621 9.81165206467105e-06 0 0 0.117367064287207
132 7.13366376551192 -60.072322612029 1308.99693899575 652.926841418496 0.00051008757740495 7.35082755242104e-08 1.36039104831216e-07 0.0101590739947811 0.0200037904485276 0.140097490999144 0.0128771073241879 9.81002485790893e-06 0 0 0.117367064287207
133 7.13346171115405 -60.0733885562588 1308.99693899575 652.926841418496 0.000518885974355066 7.35424830116329e-08 1.35975827718765e-07 0.0101611197568063 0.0200038947253227 0.140099853194467 0.012881413725041 9.80874100332177e-06 0 0 0.117367064287207
134 7.13327457776816 -60.0744522575816 1308.99693899575 652.926841418496 0.000527711103532946 7.35741786003733e-08 1.35917249641565e-07 0.0101631500468446 0.0200040007758182 0.140102243997478 0.0128857307922691 9.80780129787828e-06 0 0 0.117367064287207
135 7.13310243939303 -60.0755133677272 1308.99693899575 652.926841418496 0.000536560722391166 7.36033464815543e-08 1.35863387713031e-07 0.0101651640222532 0.0200041086046923 0.140104663127769 0.0128900573966802 9.80720644807897e-06 0 0 0.117367064287207
136 7.13294536467448 -60.0765715390449 1308.99693899575 652.926841418496 0.000545432574396931 7.36299720003828e-08 1.35814257812675e-07 0.0101671608458584 0.0200042182161524 0.140107110292536 0.0128943924028058 9.80695707114175e-06 0 0 0.117367064287207
137 7.13280341688429 -60.0776264246832 1308.99693899575 652.926841418496 0.000554324390164174 7.3654041659283e-08 1.35769874601846e-07 0.0101691396864119 0.0200043296139321 0.140109585186685 0.0128987346694663 9.8070536961372e-06 0 0 0.117367064287207
138 7.13267665393944 -60.0786776787647 1308.99693899575 652.926841418496 0.000563233888590309 7.36755431204754e-08 1.35730251538802e-07 0.0101710997190418 0.020004442801289 0.140112087492952 0.012903083050339 9.80749676507195e-06 0 0 0.117367064287207
139 7.13256512842162 -60.079724956564 1308.99693899575 652.926841418496 0.000572158777994769 7.36944652080052e-08 1.35695400893061e-07 0.0101730401257002 0.0200045577810025 0.140114616882019 0.0129074363945267 9.80828663391911e-06 0 0 0.117367064287207
140 7.13246888759692 -60.0807679146824 1308.99693899575 652.926841418496 0.000581096757263255 7.37107979092255e-08 1.35665333759037e-07 0.0101749600956052 0.0200046745553716 0.140117173012647 0.0129117935471295 9.80942357359502e-06 0 0 0.117367064287207
141 7.13238797343577 -60.0818062112196 1308.99693899575 652.926841418496 0.000590045516993321 7.37245323757411e-08 1.35640060068939e-07 0.0101768588256781 0.0200047931262132 0.140119755531813 0.0129161533498165 9.81090777088093e-06 0 0 0.117367064287207
142 7.13232242263291 -60.0828395059482 1308.99693899575 652.926841418496 0.000599002740640397 7.37356609238177e-08 1.3561958860492e-07 0.0101787355209758 0.0200049134948606 0.140122364074843 0.012920514641398 9.81273932928932e-06 0 0 0.117367064287207
143 7.13227226662747 -60.0838674604797 1308.99693899575 652.926841418496 0.000607966105666768 7.3744177034262e-08 1.35603927010453e-07 0.0101805893951172 0.0200050356621622 0.140124998265565 0.0129248762583994 9.81491826987354e-06 0 0 0.117367064287207
144 7.13223753162308 -60.0848897384397 1308.99693899575 652.926841418496 0.000616933284689591 7.37500753517803e-08 1.35593081800948e-07 0.0101824196707035 0.0200051596284806 0.140127657716464 0.0129292370356339 9.81744453198066e-06 0 0 0.117367064287207
145 7.13221823860793 -60.0859060056283 1308.99693899575 652.926841418496 0.00062590194662876 7.37533516838199e-08 1.35587058373563e-07 0.0101842255797337 0.0200052853936915 0.140130342028832 0.0129335958067752 9.82031797394648e-06 0 0 0.117367064287207
146 7.13221440337482 -60.0869159301879 1308.99693899575 652.926841418496 0.000634869757853596 7.37540029989013e-08 1.35585861016235e-07 0.0101860063640123 0.0200054129571834 0.140133050792942 0.0129379514049301 9.82353837373242e-06 0 0 0.117367064287207
147 7.13222603654102 -60.087919182769 1308.99693899575 652.926841418496 0.000643834383327102 7.3752027424447e-08 1.35589492915896e-07 0.0101877612755518 0.0200055423178573 0.140135783588209 0.012942302663209 9.82710542950387e-06 0 0 0.117367064287207
148 7.13225314356815 -60.0889154366869 1308.99693899575 652.926841418496 0.000652793487749659 7.37474242441135e-08 1.35597956165882e-07 0.0101894895769677 0.0200056734741265 0.140138539983374 0.0129466484152963 9.8310187601496e-06 0 0 0.117367064287207
149 7.13229572478172 -60.0899043680823 1308.99693899575 652.926841418496 0.000661744736696945 7.37401938946348e-08 1.35611251772523e-07 0.0101911905418671 0.0200058064239165 0.140141319536679 0.0129509874960181 9.83527790574174e-06 0 0 0.117367064287207
150 7.13235377539061 -60.0908856560816 1308.99693899575 652.926841418496 0.000670685797754977 7.37303379621829e-08 1.35629379660908e-07 0.0101928634552297 0.0200059411646661 0.140144121796055 0.0129553187419085 9.83988232793656e-06 0 0 0.117367064287207
151 7.13242728550629 -60.0918589829462 1308.99693899575 652.926841418496 0.000679614341651924 7.37178591782539e-08 1.35652338679823e-07 0.0101945076137815 0.0200060776933272 0.140146946299313 0.012959640991773 9.84483141031547e-06 0 0 0.117367064287207
152 7.13251624016174 -60.0928240342301 1308.99693899575 652.926841418496 0.000688528043381764 7.37027614150863e-08 1.35680126605855e-07 0.0101961223263616 0.0200062160063663 0.140149792574342 0.01296395308725 9.85012445866643e-06 0 0 0.117367064287207
153 7.13262061933019 -60.0937804989257 1308.99693899575 652.926841418496 0.000697424583326001 7.36850496806195e-08 1.35712740146665e-07 0.0101977069142803 0.0200063560997652 0.140152660139304 0.0129682538733685 9.85576070120565e-06 0 0 0.117367064287207
154 7.1327403979435 -60.0947280696149 1308.99693899575 652.926841418496 0.000706301648364771 7.36647301129999e-08 1.35750174943426e-07 0.0101992607116698 0.0200064979690224 0.14015554850285 0.0129725421991031 9.86173928873965e-06 0 0 0.117367064287207
155 7.13287554591029 -60.0956664426128 1308.99693899575 652.926841418496 0.000715156932984462 7.36418099746421e-08 1.35792425572422e-07 0.0102007830658268 0.0200066416091547 0.140158457164319 0.012976816917925 9.86805929476792e-06 0 0 0.117367064287207
156 7.13302602813369 -60.096595318109 1308.99693899575 652.926841418496 0.000723988140374721 7.36162976458539e-08 1.3583948554581e-07 0.0102022733375469 0.0200067870146989 0.140161385613961 0.0129810768883492 9.87471971552617e-06 0 0 0.117367064287207
157 7.13319180452882 -60.0975144003123 1308.99693899575 652.926841418496 0.000732792983519248 7.35882026180317e-08 1.35891347311555e-07 0.0102037309014499 0.0200069341797138 0.140164333333153 0.0129853209744777 9.88171946997069e-06 0 0 0.117367064287207
158 7.13337283003989 -60.0984233975814 1308.99693899575 652.926841418496 0.000741569186276714 7.35575354864351e-08 1.35948002252524e-07 0.0102051551462973 0.0200070830977822 0.140167299794624 0.0129895480465378 9.88905739970391e-06 0 0 0.117367064287207
159 7.13356905465696 -60.0993220225657 1308.99693899575 652.926841418496 0.000750314484452341 7.35243079425485e-08 1.36009440684759e-07 0.0102065454753005 0.0200072337620138 0.140170284462678 0.0129937569814157 9.89673226884175e-06 0 0 0.117367064287207
160 7.13378042343236 -60.1002099923331 1308.99693899575 652.926841418496 0.000759026626859283 7.34885327660373e-08 1.36075651854918e-07 0.0102079013064204 0.0200073861650474 0.140173286793432 0.0129979466631855 9.90474276382314e-06 0 0 0.117367064287207
161 7.13400687649675 -60.1010870285003 1308.99693899575 652.926841418496 0.000767703376369444 7.3450223816307e-08 1.36146623936902e-07 0.010209222072658 0.0200075402990537 0.140176306235047 0.0130021159836322 9.91308749316228e-06 0 0 0.117367064287207
162 7.13424834907478 -60.1019528573605 1308.99693899575 652.926841418496 0.000776342510954209 7.34093960236733e-08 1.36222344027666e-07 0.010210507222335 0.0200076961557386 0.140179342227968 0.0130062638427693 9.92176498714415e-06 0 0 0.117367064287207
163 7.13450477150051 -60.1028072100035 1308.99693899575 652.926841418496 0.000784941824710672 7.33660653801517e-08 1.36302798142224e-07 0.0102117562193666 0.0200078537263464 0.140182394205163 0.0130103891493507 9.93077369746407e-06 0 0 0.117367064287207
164 7.13477606923237 -60.1036498224382 1308.99693899575 652.926841418496 0.000793499128880104 7.33202489298724e-08 1.36387971207852e-07 0.0102129685435233 0.0200080130016631 0.140185461592377 0.0130144908213763 9.94011199681209e-06 0 0 0.117367064287207
165 7.13506216286786 -60.10448043571 1308.99693899575 652.926841418496 0.000802012252849316 7.32719647591315e-08 1.3647784705751e-07 0.0102141436906845 0.0200081739720202 0.14018854380837 0.0130185677865911 9.94977817840278e-06 0 0 0.117367064287207
166 7.13536296815789 -60.1052987960127 1308.99693899575 652.926841418496 0.000810479045140977 7.32212319860847e-08 1.3657240842247e-07 0.0102152811730814 0.0200083366272983 0.14019164026518 0.013022618982978 9.95977045545156e-06 0 0 0.117367064287207
167 7.1356783960208 -60.1061046548023 1308.99693899575 652.926841418496 0.000818897374391392 7.31680707500914e-08 1.36671636924191e-07 0.010216380519531 0.0200085009569316 0.140194750368369 0.0130266433592435 9.9700869605985e-06 0 0 0.117367064287207
168 7.13600835255617 -60.1068977689043 1308.99693899575 652.926841418496 0.000827265130311727 7.31125022007178e-08 1.36775513065422e-07 0.01021744127566 0.0200086669499116 0.140197873517285 0.0130306398752961 9.98072574528047e-06 0 0 0.117367064287207
169 7.13635273905822 -60.107677900616 1308.99693899575 652.926841418496 0.000835580224635313 7.30545484864062e-08 1.36884016220575e-07 0.0102184630041184 0.0200088345947918 0.140201009105323 0.0130346075027179 9.99168477905287e-06 0 0 0.117367064287207
170 7.13671145202906 -60.1084448178117 1308.99693899575 652.926841418496 0.000843840592052669 7.29942327428186e-08 1.36997124625354e-07 0.010219445284784 0.0200090038796923 0.140204156520185 0.0130385452252287 1.00029619488622e-05 0 0 0.117367064287207
171 7.13708438319169 -60.1091982940404 1308.99693899575 652.926841418496 0.0008520441911265 7.29315790808627e-08 1.3711481536568e-07 0.0102203877149563 0.0200091747923045 0.140207315144148 0.0130424520391412 1.00145550582705e-05 0 0 0.117367064287207
172 7.13747141950276 -60.1099381086181 1308.99693899575 652.926841418496 0.000860189005195411 7.28666125744067e-08 1.37237064365914e-07 0.0102212899095404 0.0200093473198958 0.140210484354331 0.0130463269538101 1.00264618266333e-05 0 0 0.117367064287207
173 7.13787244316521 -60.1106640467241 1308.99693899575 652.926841418496 0.000868273043258538 7.27993592476916e-08 1.37363846376396e-07 0.0102221515012208 0.0200095214493154 0.140213663522961 0.0130501689920717 1.00386798882325e-05 0 0 0.117367064287207
174 7.13828733164072 -60.1113758994874 1308.99693899575 652.926841418496 0.000876294340844408 7.27298460624486e-08 1.37495134960325e-07 0.0102229721406254 0.0200096971669988 0.140216852017651 0.0130539771906754 1.00512067913651e-05 0 0 0.117367064287207
175 7.13871595766207 -60.112073464071 1308.99693899575 652.926841418496 0.000884250960863697 7.26581009047274e-08 1.37630902479993e-07 0.0102237514964786 0.0200098744589737 0.140220049201667 0.0130577506007075 1.00640399973907e-05 0 0 0.117367064287207
176 7.13915818924547 -60.1127565437564 1308.99693899575 652.926841418496 0.000892140994444235 7.25841525714451e-08 1.37771120082403e-07 0.0102244892557452 0.0200100533108657 0.140223254434208 0.0130614882880055 1.00771768797376e-05 0 0 0.117367064287207
177 7.13961388970277 -60.1134249480221 1308.99693899575 652.926841418496 0.000899962561747569 7.25080307566613e-08 1.3791575768428e-07 0.0102251851237628 0.0200102337079035 0.140226467070678 0.0130651893335638 1.00906147228713e-05 0 0 0.117367064287207
178 7.14008291765376 -60.1140784926179 1308.99693899575 652.926841418496 0.000907713812769162 7.2429766037586e-08 1.38064783956512e-07 0.0102258388243651 0.0200104156349255 0.140229686462966 0.0130688528339306 1.0104350721226e-05 0 0 0.117367064287207
